time,V_avg_machine,I_avg_machine,kW_machine,kvar_machine,kVA_machine,PF_machine,kWh_machine,kvarh_machine,kVAh_machine,V_avg_spindle,I_avg_spindle,kW_spindle,kvar_spindle,kVA_spindle,PF_spindle,kWh_spindle,kvarh_spindle,kVAh_spindle,RPM,Anomaly
2023-05-04 21:06:25,222.5558624267578,3.978289604187012,1.184034824371338,0.9684904217720032,1.529677152633667,0.7740423083305359,1.8163374662399288,1.5033141374588013,2.3582327365875244,360.4572448730469,5.53397798538208,0.1524489969015121,2.475371122360229,2.4800610542297363,0.0614698566496372,0.1644641757011413,1.5801531076431274,1.5983003377914429,2500,False
2023-05-04 21:06:26,222.595947265625,3.980162382125856,1.184235692024231,0.9688801169395448,1.530079364776611,0.7739701271057129,1.8166667222976685,1.5035831928253174,2.3586580753326416,360.4190979003906,5.545717716217041,0.1526490449905395,2.4770634174346924,2.481762409210205,0.0615083239972591,0.1645492017269134,1.581528902053833,1.5996828079223633,2500,False
2023-05-04 21:06:27,222.6310272216797,3.9842331409454346,1.1845375299453735,0.9686713218688964,1.530180811882019,0.774116039276123,1.816995978355408,1.5038522481918335,2.35908317565918,360.6785583496094,5.550325870513916,0.1526490449905395,2.478667020797729,2.483363151550293,0.0614686757326126,0.164591446518898,1.5822174549102783,1.6003756523132324,2500,False
2023-05-04 21:06:28,222.6310272216797,3.9842331409454346,1.1845375299453735,0.9686713218688964,1.530180811882019,0.774116039276123,1.816995978355408,1.5038522481918335,2.35908317565918,360.6785583496094,5.550325870513916,0.1526490449905395,2.478667020797729,2.483363151550293,0.0614686757326126,0.164591446518898,1.5822174549102783,1.6003756523132324,2500,False
2023-05-04 21:06:29,222.5267333984375,3.982668161392212,1.184841275215149,0.9700511693954468,1.5312896966934204,0.773753821849823,1.8176544904708865,1.504391074180603,2.359935522079468,360.3609313964844,5.559219837188721,0.1528483182191848,2.4822630882263184,2.486964702606201,0.0614597871899604,0.1646770238876342,1.583595871925354,1.601762056350708,2500,False
2023-05-04 21:06:30,222.5475311279297,3.984100580215454,1.1850426197052002,0.9704418778419496,1.5316929817199707,0.7736815810203552,1.8179837465286253,1.5046606063842771,2.360361337661743,360.4858703613281,5.564411163330078,0.1529485285282135,2.484161376953125,2.488865375518799,0.0614531151950359,0.1647192686796188,1.5842859745025637,1.602455973625183,2500,False
2023-05-04 21:06:31,222.5781707763672,3.988337755203247,1.1849415302276611,0.9705662131309508,1.5316935777664185,0.7736152410507202,1.8183127641677856,1.5049302577972412,2.3607869148254395,360.7648010253906,5.569099426269531,0.1529481410980224,2.486366510391236,2.4910664558410645,0.061398658901453,0.1647620499134063,1.5849765539169312,1.6031509637832642,2500,False
2023-05-04 21:06:32,222.5928955078125,3.98982310295105,1.185142993927002,0.970639169216156,1.531895637512207,0.773644745349884,1.8186423778533936,1.5051997900009155,2.361212968826294,360.6944274902344,5.571132659912109,0.1530479788780212,2.488565683364868,2.49326753616333,0.0613844990730285,0.1648048460483551,1.585667848587036,1.603846549987793,2500,False
2023-05-04 21:06:33,222.630126953125,4.0038652420043945,1.1854465007781982,0.9712242484092712,1.532501220703125,0.7735370397567749,1.818972110748291,1.505469560623169,2.361639976501465,360.44287109375,5.5738677978515625,0.1531480252742767,2.4908652305603027,2.4955687522888184,0.0613679848611354,0.1648473590612411,1.5863597393035889,1.6045421361923218,2500,False
2023-05-04 21:06:34,222.65045166015625,4.004039287567139,1.18565034866333,0.9725673198699952,1.5335103273391724,0.773160994052887,1.819301962852478,1.5057398080825806,2.362067699432373,360.5244140625,5.577059268951416,0.1535481810569763,2.4930458068847656,2.497769832611084,0.061474110931158,0.164890706539154,1.587052345275879,1.6052385568618774,2500,False
2023-05-04 21:06:35,222.6272125244141,4.002581596374512,1.1864577531814575,0.9739679098129272,1.5350229740142822,0.772925078868866,1.81963324546814,1.5060102939605713,2.3624966144561768,360.7372741699219,5.577333927154541,0.1537480652332306,2.49503755569458,2.499770164489746,0.0615048818290233,0.1649337708950042,1.5877453088760376,1.605934977531433,2500,False
2023-05-04 21:06:36,222.6333770751953,3.995551109313965,1.1866612434387207,0.9753093123435974,1.5360316038131714,0.7725500464439392,1.819962978363037,1.5062812566757202,2.362924814224243,360.7147216796875,5.57762336730957,0.1539479494094848,2.496628761291504,2.501370668411255,0.0615454353392124,0.1649768352508545,1.588438868522644,1.60663104057312,2500,False
2023-05-04 21:06:37,222.57958984375,4.00237512588501,1.1869643926620483,0.9762109518051147,1.536838412284851,0.7723417282104492,1.8202931880950928,1.5065524578094482,2.363352060317993,360.3898010253906,5.575698852539063,0.1543480902910232,2.4979069232940674,2.502671003341675,0.0616733431816101,0.1650201827287674,1.5891326665878296,1.6073274612426758,2500,False
2023-05-04 21:06:38,222.6801605224609,4.008333683013916,1.18736732006073,0.9766730666160583,1.5374431610107422,0.7723000049591064,1.820623517036438,1.5068236589431765,2.3637800216674805,360.60009765625,5.57748556137085,0.1546481996774673,2.4991912841796875,2.503971576690674,0.061761163175106,0.1650638133287429,1.5898269414901731,1.6080238819122314,2500,False
2023-05-04 21:06:39,222.6913604736328,4.006349086761475,1.1878706216812134,0.9773306846618652,1.5382496118545532,0.7722222805023193,1.820954203605652,1.507095217704773,2.364208459854126,360.86572265625,5.574449062347412,0.1548484563827514,2.50028133392334,2.5050718784332275,0.0618139766156673,0.1651071608066558,1.5905214548110962,1.6087205410003662,2500,False
2023-05-04 21:06:40,222.5861053466797,4.00127649307251,1.1885758638381958,0.9780593514442444,1.5392571687698364,0.7721749544143677,1.821285367012024,1.5073668956756592,2.3646371364593506,360.6566467285156,5.566019058227539,0.1554484963417053,2.500845670700073,2.5056722164154053,0.0620386414229869,0.1651510596275329,1.591216206550598,1.609416127204895,2500,False
2023-05-04 21:06:41,222.6015014648437,4.000942707061768,1.1891803741455078,0.9787512421607972,1.5401636362075806,0.772113025188446,1.8216160535812376,1.507638692855835,2.365065336227417,360.4071350097656,5.558720111846924,0.1556487679481506,2.5008327960968018,2.505671739578247,0.0621185787022113,0.1651944071054458,1.5919108390808103,1.6101112365722656,2500,False
2023-05-04 21:06:42,222.5024871826172,3.991853713989258,1.1896835565567017,0.9795653223991394,1.541069507598877,0.771985650062561,1.8219469785690308,1.5079108476638794,2.3654935359954834,360.2893371582031,5.55048418045044,0.1557488292455673,2.5000245571136475,2.504871368408203,0.0621783733367919,0.1652374863624572,1.5926052331924438,1.610804557800293,2500,False
2023-05-04 21:06:44,222.497314453125,3.9852330684661865,1.18988299369812,0.9794795513153076,1.5411689281463623,0.772065281867981,1.8222774267196653,1.5081828832626345,2.3659210205078125,360.4808044433594,5.542120456695557,0.1560489237308502,2.498802423477173,2.503670215606689,0.062328066676855,0.1652808189392089,1.593299388885498,1.6114968061447144,2500,False
2023-05-04 21:06:45,222.5377197265625,3.984798192977905,1.190080642700195,0.9782852530479432,1.540562868118286,0.772497296333313,1.8226077556610107,1.50845468044281,2.366347074508667,360.5611267089844,5.536727428436279,0.155848890542984,2.496910333633423,2.5017693042755127,0.0622954666614532,0.1653236150741577,1.5939929485321045,1.6121878623962402,2500,False
2023-05-04 21:06:46,222.5136260986328,3.974924087524414,1.189674735069275,0.9770304560661316,1.5394526720046997,0.7727907299995422,1.8229378461837769,1.5087260007858276,2.3667728900909424,360.2269287109375,5.529942035675049,0.1559491008520126,2.4947991371154785,2.499668598175049,0.0623879097402095,0.1653669625520706,1.5946860313415527,1.612878441810608,2500,False
